id,tweet,target
172,انڈیا نمک حرام قوم ہے  ,0
1213, لعنت اس کتے کے شکل پر  ,1
2492,جناب محترمہ مریم نوازشریف زندہ باد ,0
2800, اسلام امن کا درس دیتا ھے ,0
1706, سال سے جس کشمیر کو پاکستان کی شہ رگ بتا کر بچوں کو تعلیم دی جاتی تھی اس شہ رگ پر اب ہندو بنیے نے پاؤں رکھا ہوا ا… ,0
3135, اوہ کنجر بیٹی فروش,1
3084, لولز یہ کی ویڈیو ہے عجیب قوم ہے جو حقائق کے بجائے خیالی دنیا میں رہتی ہے جب ہی زلیل و رسوا ہے ,0
2352,بہت سے لوگ یہاں بکواس کرتے پھر رہے ہیں کہ عمران خان نے الیکشن سے پہلے کچھ اور وعدے کئیے تھے اور اب کچھ اور کر رہا ,0
3208,یہ آج جو تم غریب ہو، چور ہو، غیر تعلیم یافتہ ہو ,0
1784,دیکھ لو ڈیر رنڈین اکیلا شیر کھڑا ہے  ,1
360,ان کی اس مثالی دوستی کی وجہ سے اس جنگل کا شیر ان پر ہاتھ نہیں ڈال سکتا تھا ,0
882,کنجر جب بغیر ویزے تیرے لیڈر کا یار مودی آیا تھا نواز بٹ کے گھر۔  ,1
1485, تو بکواس بند کر ,0
3338,اس گھٹیا حکومت نے قسم کھائی ہوئی ہے کہ کسی بھی موقع پر عوام کو کسی بھی طرح کا ریلیف نہیں دینا ,0
1717,لعنت تمہاری گٹھیا سوچ پر غلام پیدا ہوۓ غلام ہی جیے اور غلام ہی مرو گے   ,1
561, حرام زادے تیری ماں گشتی نے تجھے شعور دیا باپ سے کس طرح بات کرتے ھیں بوسڑی کے ,1
1528,اوئے بے غیرت ,1
2993,کیا یہ سب پہلے معلوم نہیں تھا… اگر معلوم تھا تو پھر امت کے ان محافظوں کی ڈرایئوری کیوں کی گئ  ,0
643,اپنے حرامی باپ نوازشریف اسکی بھگوڑی بیٹی سے پوچھو ,1
3030,لن چوپ,1
2028, لعنت ہے تیرے عورت ہونے پر بیغرت زلیل عورت ,1
1832,کاش اسرا تمہارے باپ کا کونڈم نہ لیک ہوتا تو تم جیسا خبیث انسان نہ ہوتا,1
2891,انڈیا نے مجاہدوں کو للکارا ہے انڈیا کا نام و نشان ہم مٹادیں گے۔ ,0
2605, مادرچود بکواس بند کر  ,1
1043,جاپان میں الیکٹرک پولز میں جہاں تک انسان کا ہاتھ جاتا ہے وہاں پہ پلاسٹک کوٹنگ کی ہوئی ہے ,0
770,وہ آزادی جس کو ہم نے فراموش کر دیا غور سے دیکهیں ہم نے آزادی کیسے حاصل کی تهی  ,0
1339,زبان اندر رکھیں گے تو انہیں تکلیف ہو گی… ,0
1144, لعنت تیرے منہ پر بہن چود نامرد کشمیر کے مظلوم عوام پر ظلم کرتے ہو  ,1
2570,کشمیری بھائیو ان بیغیرتوں سے امیدیں مت لگاو وہ نظر نہیں اتا ان بےغیرتوں کو عوام مر رہی,1
3467,عالمی سرحدوں کی وجہ سے ہندو بچے ہوئے ہیں ورنہ اب تک ہم انکی بہن چود دیتے  ,1
906,یہ بہن چود پیسے کے دم پر خدا بنے بیٹھے ہیں۔,1
2240,حق کی بات کرنے والوں کوقید جیل مقدمات جلا وطنی  سزاؤں عمر قید سے ڈرایا جاتا ھے  ,0
2509,مونی اور شیلا کے بعد جو سب سے زیادہ بدنام ہوے وہ بلو رانی اور مریم بھگوڑی ہیں,1
2138,قبائلی عوام کا ایک دفعہ پھر پاکستان زندہ باد کے نعروں سے گونج پٹنا ان شر پسند عناصر کے منہ پر ایک طمانچہ ہے  ,0
1878,کل رات پاک فوج کےدستےہیوی آرٹلری کے ساتھLOCپر پہنچے جہاں کشمیری عوام نے کشمیر بنےگاپاکستان کےنعروں سےاستقبال کیا  ,0
1366,اے میری جان پروردگار اب ہم امت سے ہم پاکستانیوں سے وہ کام لے لیں جس کام کے لئے ہمیں آزادی ملی۔ ,0
2665,محمد تیمور شہید کا تاریخی نماز جنازہ لیکن کوئی میڈیا کوریج نہیں  ,0
2905,ان ڈاکٹروں کی گانڈ ماری جانی چاہیے جو کہ رہے تھے کہ فریال تالپر بہت بیمار ھے  ,1
1049,مردار سعید سے صرف بڑی باتیں کروا لو، اس کونی کے اپنے حلقے میں بجلی کا برا حال ہے، لوگ خون کے آنسو رو رہے ہیں ,0
2480, مریم نواز  مریم صفدر مریم قطری یا مریم بھگوڑی   ,1
1129,یہ ان بےشرم لوگوں کے منہ پر ایک طمانچہ ہے جو افغانستان میں پشتونوں کے قتل عام کو جہاد کہتے ہیں  ,0
3, کسی گشتی کے پتر ہیں یہ حرامی کافر مادرچود  ,1
3430,یے سانپ کرائے کا ہے کل کسی اور جگا ہوگامسٹر سلیکٹڈ  ,0
1417,اتنی منافقت کر رہا ہے یہ خنزیر کا بچہ کوئی پلیز ایسے لوگوں کو سرعام گولیاں مار دے خدا کی قسم سب ٹھیک ہو جائے گا,1
148,اگر بھارت کے لوگ ۂولناک غُربت سے نکلنا چاہتے ہیں اور امن کی راحتیں سمیٹنا چاہتے ہیں تو موُدی کا گریبان پکڑیں ,0
2031,مودی سب سے بڑا دہشت گرد ھے حرامی ھے کتا ھے بیغیرت ھے دنیا کاسب سے بڑا بیغیرت اور اور سب بڑا دہشت گرد مودی کتا کنجر حرامی ھے  ,1
599,تیری ماں کو بیچ آئے ہیں دلا ہاراں والے کے پوتے بےشرموں جھُوٹے پروپپگنڈہ کرنا بند کرو,1
2436,جس کا کام چل جاتا ہے ، فرعون بن جاتا ہے۔ ان سب حرامیوں کو حوالات میں چمڑے کے چھتر مروانے چاہئیں  ,1
235,حنا کھسرا  ,1
2664,نون اور پیپلز پارٹی کے لوگوں کا پتا کرو مر تو نہیں گئے جس دن سے کشمیر کی بات ہو رہی ہے ان کی بولتی بند ہو گئی ہے  ,0
3450,کاش بلاک کی جگه هلاک کا آپشن لکها هوتا کیونکه کچھ لوگوں کو بلاک کر کے بهی کلیجے کو ٹھنڈک نهیں پڑتی ,0
1107,پاکستانیو اپنی پاک آرمی کا ساتھ مت چھوڑنا ,0
636,سولہواں روز ہے کشمیر میں کرفیو کا۔ وہاں کیا گذر رہی ہے ، کچھ نہی معلوم ۔ ,0
3488, ٹھگ آف دی پاکستان کی ادھوری شھزادی بھگوڑی ,1
654, لعنتی قسم کے انسان آپس میں لڑو مرو جس کابل تم لوگ ہو چوروں ختم نبوت کے غداروں بابا جی رضوی صاحب کے بارے بولتے ہو ,0
746, آپ اچھا جواب دیتی ہیں بولتی بند کر دیتی ہیں  ,0
1188, دن رات زلیل ہو کر بھی لعنتیں وصول کر کے بھی حرام خور کو شرم نہیں آتی ,1
2091,ان قاتل کنجروں کا ایک ہی حل سب کو اکٹھے باندھ کر کراچی سے بیس میل دور سمندر میں پھینک دو,1
2922, اور تم جیسے کتوں کی پھانسی سے پہلے گانڈ بھی ماری جائے  ,0
364, مادرچود، اپنی ماں کے جنازے پر آیا نہیں اور بکواس کر رہا ہے  ,1
273,پاکستان سے ہزاروں میل دور بیٹھی ثنا تتلی کی آنکھوں اور اس کے تاثرات آپ کو ملک سے محبت کا درس بھی ملے گا اور حوصلہ… ,0
1785,سکوں کی نیند تجھے بھی حرام ہوجائے۔ ,0
3061, جب کوئی بھوک کی وجہ سے چوری کرنے پر مجبور ہو تو چور کے نہیں بلکہ حکمرانوں کے ہاتھ کاٹ دینے چاہیئے۔  ,0
795,چوتیاپ۔ ٹویٹر پہ آکے بس بکواس کرنا ہوتی ہے۔ پتہ چاہے کچھ بھی نہ ہو ,0
2569, میں ویڈیو ڈھونڈ رہا ہوں پٹوارنوں کا حلال ڈانس کی پھر میں تیری طبیعت صاف کرتا ہوں  ,0
2576,مادرچود فرنگی چھترا,1
269,استغفراللہ العظیم یااللہ بےبس کشمیری اور انڈیا میں رہنے والے مسلمانوں کی حفاظت فرما  ,0
3465,قوم کی بیٹی کون کہتا ہے چوتیئے؟ اُس بھگوڑی کو مادرِ ملت کہتے ہیں وہ چھنال بڑھاپے میں,1
1273,یہ بات سچ ہے کہ ہر معاشرے میں اچھے اور بڑے لوگ موجود ہوتےہیں ۔انڈیا میں بھی اچھے لوگ موجود ہیں  ,1
785,مقبوضہ وادی میں آگ اور خون کا کھیل جاری معصوم کشمیریوں کے گھروں کو نذر آتش کر دیا گیا,0
1171,ابھینندن کو گرفتارکرنے والے پاکستانی کمانڈو کو ہندوستانی سیکورٹی اہلکاروں نے ہلاک کردیا ,0
604,کیسے منائیں عید  ,0
3287,کسی سرٹیفائیڈ کھوتی کےبچےعالمی عدالت میں جانےکاراستہ دکھانےوالابھی تیرا وہی باپ تھا میاں جسکے نطفہ ناہنجار کے نتیجے میں پیدا ہوا تھا ,1
2840, تو گدھے کا بچہ ہے مادرچود  ,1
295,اس گشتی کو میرے حوالے کر دیں,1
3272,حرامی حرامی ہوتا ہے باجوہ ہو یا نیازی  ,1
2128,اچھا یہ بتائیں ۔ آپکے دشمن کو یہ نمک کس نے دیا ؟ جس نے پہنچایا ہے وہ کوئ معمولی لوگ تو نہیں اور نا ہی یہ نمک پہنچا…  ,0
3414,مسلم لیگ ن زندہ باد سلکیٹیڈ کے بارے آپ میرے سے زیادہ سمجھدار ہیں  ,0
1053, بہن چود غدار کتے کے پلے اب تیری کےت والی ہو کے رہے گی  ,1
1193,کل کوٸی پوچھے کشمیر کس نے بیچا تھا ,0
2990,بھارت والودیکھو اب پوری دنیامیں تمھاری یہی حالت ہوگی انڈیا کےاندر بھی اورباہربھی ,0
1993, جی نہیں یہ بیغیرتوں کے سردار ہیں ,1
1520,بلوچستان کے غیرت مند اور بہادر لوگوں نے انڈین ترنگے کے اوپر ذبح کر کے مودی کے منہ پر طمانچہ مارا  ,0
1117, لعنت ہو مودی کتے پی ,1
3408, وہی جو قطری کے پاس مریم بھیجتا تھا مودی کی ماں کو ساڑھیاں بھیجتا تھا نوازشریف مادرچود ,1
2766,تیرا بھی کوئی باپ انکل چاچا تایا ہے کہ بن مانس کی اولاد ہو گشتی نا ہو,1
2068,انڈیا نے عالمی برادری کے منہ پر طمانچہ مارا ہے یہی وقت ہے عالمی برادری کی غیرت کے جاگنے کا  ,0
2205, ان کنجروں نے تجھے صرف یہی سکھایا ہے کہ انڈینز کے آگے ٹانگیں کیسے کھولنی ہیں گشتی عورت  ,0
887,وزیراعظم جناب عمران خان صاحب نے ہندوستان اور پٹواریوں کو ایک بار پھر بڑا سرپرائز دے دیا ایک بار پھر باجوہ ڈاکٹرائن… ,0
2442,ان کنجروں نے تجھے صرف یہی سکھایا ہے کہ انڈینز کے آگے ٹانگیں کیسے کھولنی ہیں گشتی عورت,1
2856, مادر چود رنڈی ,1
692,لگتا ہے حرامی ہندووں تم اپنے باپ ٹیپو سلطان کو بھول چکے ہو جس کے آنے سے تمہاری ماوں کے بچے گر جایا کرتے تھے ,0
3220,شاہ صاحب تو پھر انڈیا پہ حملہ کرنے میں دیر مت کرو۔ ہمارا کچھ بھی ہو لیکن ان کنجروں کا سرمایا تو ڈوب جاۓ ۔ شکریہ,1
1562, حرام زادے بڈھے تیری بیوی اور بیٹیوں کو اٹھا کر کشمیر کے پہاڑوں میں لے جائیں گے بہن چود ,1
2018, اس مادرچود کی سنو، تم جا کر ٹی وی شو کرو  ,1
697, بکواس بند کر کتوں کے ساتھ شادیاں کرنے والی اور گائے کا پیشاپ پینے والے ,0
3156,میئر کراچی وسیم اختر نے کہا ہے کہ سالڈ ویسٹ مینجمنٹ بورڈ شہر کو صاف کرنے میں ناکام ہوچکا، سیوریج نظام تباہ ہے بلدیہ… ,0
1080,کوئٹہ کچلاک میں نماز جمعہ کی ادائیگی کے دوران دھماکہ پانچ افراد کے شہید اور گیارہ افراد کے زخمی ہونے کی اطلاع  ,0
1154,اپوزیشن کا صرف ایک ہی اعلاج ہے ان کی گانڈ میں گولیاں ماری جائیں یہ مادرچود کے بچے اس ملک کا بھلا کبھی نہیں چاہینگے,1
1498,چلیں بھائی پیارے تے سوہنڑے پاکستانیوں سب ایک ایک طمانچہ انڈیا کے منہ پر مارے اور فری خالصتان کا نعرہ لگائیں  ,0
3270, سودا تو تم لوگ کرتے ہو بے غیرتوں کنجروں دَلیوں حرامیوں تمہاری شکل پر لعنت پڑی ہوئئ…  ,1
54,اگر زرا سی شرم ہے تو ڈوب مرو کتے کے غلامو تمہارے باپ کوٹ لکھپت اور نیب کی کسٹڈی میں ہیں,0
878,اب ان جیسے میراثی کنجر ہمیں سکھائیں گے کہ سفارتی محاذ پر کارگردگی کیسے ہونی چاہئے۔ ,1
296,خان صاحب ان چوروں کو اب لٹکا دیں ,0
1871,مہنگائی عروج پر عوام بہت پریشان  ,0
343,یا اللہ پاکستان مخالف لبرلز اور سیاسی پارٹیوں کو کتے کی موت عطا فرما اور غداروں کے خاندانوں کو عبرت کا نشان بنا دے آمین  ,0
400,کرنل وجے اچاریہ نے مودی سرکار کے منہ پر طمانچہ مارتے ہوئے استعفی دے دیا۔  ,0
529, تیری دوکان بند هے کیا کب اس نے بتایا بهن چود بھڑوے  ,1
2567,آپ اس کو دگڑ دلا بھی کہہ سکتے ہیں,1
3117,یہ ہی باجوہ عمران نیازی کو عبرت کا نشان بننآ ے گا ,0
2218,سیف اللہ کا بیٹا شدید زخمی زرائع  ,0
300, یہ بکواس پاکستان کیلئے بھی کر اے کفن چور صحافی۔ ,1
1426,عمران نیازی سال مسلسل بکواس کرتا رہا کہ بیرون ملک پاکستانیوں کے ارب ڈالر پڑے ہیں اور حکومت میں آتے ہیں یہ پیس… ,0
337,اجازت دی جائے کہ ہم اپنے گھر چلے جائ…  ,0
24,’غیر یقینی صورتحال معیشت کے لیے تباہ کن ہو سکتی ہے‘ ,0
1454, گھٹیا عورت اس میں سوال کہاں ہے ؟  ,1
702, بکواس بند آج اس کتے کا انڈیا میں بھگت رہے ہیں پاکستان اور کشمیر کے مسلمان ایک بیغیرت بدزات جس نے مسلمانوں کو زلیل کیا ,0
1780,سر اس حرام زادے غدار کی بکواس پڑھ لے اس کا تو کوئی بندوبست کرے ,1
2954,جیلوں سے ڈرنے والے نہیں مگر آپ کارویہ افسوس ناک ہے،نفیسہ شاہ  ,0
3360,آلو پیاز تو مہنگے سستے ھوتے ہی رھتے ہیں اصل چیز قومی دولت کی لوٹ مار کو روکنا ہیں,0
437,پاکستان کے جنرل تو صرف باتوں سے ہی انڈین کتوں کی نیند حرام کر رہے ہے اگر جنگ ہو گی تو کیا گا اندازہ لگانا بہی مشکل ہے ,0
2065,آپکے موجودہ والد عمران نیازی سلیکٹڈ نے بکواس فرمائی تھی اور آپکے موجودہ ,0
2200,انگلش میں ٹویٹ کرکے کونسے بہن کے یار کی اطلاع دے رہے ہو  ,1
610,پاک فوج نےبھارتی فوجیوں کو تباہ کر دیا ہے۔ ,0
3164,بین چود خنزیر ان کنجروں نے سال کے گھنٹے چوری اور کرپشن کی لوٹ مار کی اب ان کو حکومت جس بھی جیل میں ڈالے یہ حکومت کا کام ہے,1
2907,شرم کریں  کھوتی کے بچے بکواس بند کر۔ کشمیری اور پاکستانی ہی کافی ہیں اس انڈیا کے گند کو ختم کرنے کے لیے ,1
865, وہ واقع تو بتا جب مولوی نے بچپن میں تیری گانڈ ماری تھی ؟  ,1
714, بہن چود ہو تم  ,1
2124,لے ہم بھی ہیں صف آراں لے ہم بھی ہیں صف آراں ,0
2326,کسی گشتی ماں کے بچے مخلوط النسل پہلے اپنا ڈی این اے ٹیسٹ کروا لو,1
310, تو بیغیرت ہے مادرچود دلے کنجر کے بچے تم سب چور ہو گشتی کے بچو گندی نالی کے کیڑوں حرام خوروں  ,1
298, لعنتی شیدا کتا انڈیا سے زیادہ تم کتوں نے میڈیا کو یرغمال بنایا ہوا ہے جب کرتوت مودی جیسے ہوں تم بیغیرت ہی ہو گا ,0
1742,امریکی صدر ٹرمپ نے خود منٹ کی کال کی عمران خان کو صرف کشمیر کے مسئلے پر بات کی،  ,0
963, کیونکہ اب فواد حرامی جیسے کنجر ہمارے حکمران ہیں جو کشمیر کو بیچ آئے ہیں۔ ہمیں تم جیسے بے غیرت نہیں چا ہیے ,0
909,اگر وقت پڑا تو قوم فوج کے شانہ بہ شانہ لڑے گی۔ پھر آخری گولی آخری نا ہوگی اور نا آخری فوجی آخری۔ دشمن کو پتا چل جاے… ,0
956,معروف صحافی ملیحہ ہاشمی نے بھارتی ٹی وی پر بھارتی جرنیل کی بولتی بند کر دی  ,0
3105, عثمان ڈار تم اپنی بکواس اپنے پاس رکھو یہ ہسپتالوں کے دورے کرنا سیاستدانوں کے لئے ایک بالکل معمول کی بات ہے  ,0
185,عمران خان نے کن پاگل اور نا اہل لوگوں کو وزارتیں دی ہوئی ہیں ,0
359,بھارت اس وقت نیو یارک ٹائمز، الجزیرہ سمیت پوری دنیا کے میڈیا کو جھوٹا کہہ رہا ہے ,0
512, خدا کرپشن کرنے والے ہر سیاستدان کو عبرت کا نشان بنا دے آمین  ,0
1500,یہ مکافاتےعمل ہے۔ ان لوگوں نے مظلوموں کے ساتھ سندھ اور پنجاب میں جو کچھ کیا آج وہی کچھ ان کے ساتھ ہو رہا ہے۔  ,0
1425,بھارتی میڈیا کہتا ہے کے پاکستان کے سوشل میڈیا میں جو جنگ ہو رہی ہے اس کے پیچھے کا ہاتھ ہے,0
988, پہنڑ چودو رسیداں کڈھو بکواس نہ کرو ,1
1243,بھارتی فوج نے لائن آف کنٹرول پر جنگ بندی معاہدے کی خلاف ورزی کرت… ,0
80,عالمی سرحدوں کی وجہ سے ہندو بچے ہوئے ہیں ورنہ اب تک ہم انکی بہن چود دیتے ,1
336, سبکے سب کتے کی موت میں مرے گے کسی بھی روپ میں ا جائے یہ کتے ٹھوک کے رکھ دیے گے اب انشاء اللہ ,0
3041, تیری بہن کی تو بولتی بند ہوئی پڑی ہے  ,0
1072,اس کٹھپتلی کو کشمیر کاسفیر نہ بننے دینا یہ کمینہ اس کشمیرکا بھی سودہ کر دیگا ,0
1131,یہ سب کنجر لوگ ہے اور کنجروں کے گھر کنجر ہی پیدا ہوتے ہیں مجاہد نہیں,1
910,یہ ہے گشتی کی اولاد ہیرا منڈی کی پیداوار فک یو,1
2561,ان کنجروں نے تم کو عزت کرنا نہیں سکھائی,1
538, یاد رکھیے اس ملک کے جس نے بھی نقصان پہنچایا وہ عبرت کا نشان بنا ہے اندرا گاندھی اور مجیب الرحمان یاد کریں ,0
2193,وہ صرف کتے کے بچے تھے۔  ,1
2888, میڈم ریپ زدہ لاشیں ن لیگ کی دفتر سے نکلتے ہے اور زنا کار پی ٹی آئی والوں کو کیو ؟ مادرچود  ,1
3470,کتنے جسٹس مانگیں گئے اور ہر دفعہ ٹرینڈ ٹاپ پر آیا مگر ہو کیا کچھ بھی نہیں یہاں انصاف ہوتا تو آج یہ… ,0
40, جو ڈنڈا تیری امی کو قطری نے دیا تھا اسکے بارے میں کیا خیال ہے مادرچود کتی نسل کے  ,1
1732,یہاں صورتحال اس سے نہیں زیادہ افسوسناک تھی ان کنجر پنجابی چوکیددارون نے ملک سے محبت بھی کم کردی اپنے حرامی پن,1
37, تیری ماں تیری بہن کے یار ہیں انڈیا والے  ,1
1162, اس گشتی کی شکل پر ابھی بھی وہی نحوست اور لعنت ہے۔ اسکو چھتر پڑنے چاہئیں۔ لاتوں کی ہے باتوں سے نہیں سمجھے گی,1
2838,امریکا میں چھوٹا طیارہ گر کر تباہ‘کوئی جانی نقصان نہیں ہوا ,0
661,زندہ قومیں اپنی آزادی اور زندہ ہونے کا ثبوت قومی تہواروں کو بھرپور طرح سے منا کر دیتی ہیں۔ آٸیے اس یومِ آزادی دنیا…  ,0
1261,جنہوں نے خاموشی سے اپنے پڑوسی ملک افغانستان سے روس اور امریکہ جیسی طاقتوں کو بھاگنے پر مجبور کر دیا، ,0
913,آفیشل نان آفیشل دونوں ہی جان سے عزیز ہیں یارہ ۔بس پاکستان مسلم لیگ نون کا پرچم ہاتھ میں ہونا چاہیے ,0
2760,نون لیگی تھوکتے نہیں نیازی کہ پارٹی پرچم پر اور نہ نیازی کہ منہ پر اور نہ نیازی کی ان گھٹیا عورتوں پر ,0
1727,ہمارا شہر لوٹ رہا ہے کراچی بلاول زرداری بغیرت انسان اب تیری غیرت کہا ہیں کنجر انسان حرام خور کی گندی اولاد,1
1110,اس وقت بس سمجھ لو بکواس ہی تھی اب سہی فیصلہ کیا ہے۔ ,0
3473, کون سےکشمیر کی آزادی جس کا سودا نیازی کتے نے امریکہ جا کر کیا  ,0
825, اسی لئے زلیل بھی تو ہم ہی ہو رہے ہیں پڑوس میں بیٹھے ہیں ہم کشمیر کے اور ہم ٹرینڈ کر کے ساتھ دے رہے ہیں انکا ,0
1786,فوج کو کہا ان کا پشاب نکل جاے,0
2139, کھسرے ملک خانہ جنگی کی حالت میں ہے کشمیر میں روزانہ کتنے لوگ شہید ہو رہے ہیں ,1
863, سزائیں ایسے نہیں مل جاتیں پہلے سانحے ماڈل ٹاؤن کرانے پڑتے ہیں ,0
2206,الجہاد الجہاد لبیک لبیک کشمیر بنے گا پاکستان انڈیا کو اور مودی کو یہ پیغام دینا ہے کہ… ,0
609,جہاں رهیں سلامت و خوش رهیں  ,0
2226,اسلام علیکم دعا ہے آپ سب خیر و آفیت سے ہونگے اللہ پاک ہر دن کامیابی نصیب کرے پاکستان زندہ آباد پاک فوج زندہ آباد ,0
3362,اور کچھ ہوا ہو یا ناں، ایک سال میں ایک کام ضرور ہوا ہے، اب ہر غیر ملکی ائرپورٹ پر پاکستانیوں سے ایک ہی سوال ہوتا ہے… ,0
169,بہن چود جرنیلوں نے تیرے بابے کے پچھواڑے میں ڈنڈا کیا دیا تی,1
423,گاے کا پیشاب پینے والوں سن لو الحمداللہ ھم مسلمان ہیں ھم موت سے ڈرنے والے نہیں ھم موت کو گلے لگاتے ہیں ۔,1
1416,کراچی میں دن دھاڑے بیوروچیف ٹرائبل ٹائمز خلیل الرحمن محسود کو بے دردی سے شہید کردیا گیا ۔ ,0
2239, لعنت تیری صحافت پر کھوتی کے بچے ثابت کیا کرنا چاہتے ہو خبیث انسان  ,1
3381,آفرین تیری ڈھٹائ اور بیغیرتی پہ خاندانی چور۔,1
3427, ان دونوں رنڈیوں کو بیچ چوراھے میں ننگا کر کے گانڈ پر گولی مارنی چاھٸے تھی ,1
1952,کھسرا کھسرا ہوتا ہے  ,0
370, یہ بہن چود عوام کے ٹیکس کے پیسوں اور صدقہ خیرات کے پیسوں سے شوکت خانم کی تشہیر کر رہے ہیں  ,1
848,فلم میں یا گانے میں موجودہ کنجروں اور بے غیرتوں سے کوئی امید نہیں حمایت کی بھی,1
2334,کبھی ڈاکے مارتے ہوئے دن اور رات میں تفریق رکھی نہیں نا  ,0
1794, سرکاری گٹر سے بڑا تیرا منہ ہے بھگوڑے    ,1
103, یار افغانیوں کی ماں بہن کی چدائی کرنے کا بہت مزہ آتا ہے بہت سفید,1
2189, بےغیرتوں کا تخم تو خود ہے بلاول ۔ ذوالفقار علی بھٹو کے نام پر کلنک ,1
318,بیٹا بلاول گھٹیا ترین ہے باپ بھی تھا اس کا گھٹیا  ,1
1358, بلکل ٹھیک کہا تو نے رنڈی ہمارے سابق وزیراعظم اب تک مودی کی ٹانگیں توڑ چکے ہوتے ,1
1071,یہ ہے راج ناتھ سنگھ جب بولتا ہے تو ہر لفظ سے ایک ہنسی کا فوارہ چھوٹتا ہے اور یہ RSS کا سب سے پرانا بھگت بھی ہے  ,0
1643, گٹر کی پیداوار بکاوُ میڈیا صرف لفافہ کی زبان سمجھتا ہے۔ لعنت ہے ایسی صحافت پہ ,1
2686,کچھ لوگ تحریک لبّیک پاکستان کے پیچھے گالی بد دعا کر رہے ہیں ۔۔۔۔۔۔ کیوں کے لبّیک والے حق ب… ,0
2671, ایسے گھٹیا دو ٹکے کے جرنلسٹ کو قوٹ کرکے پروموٹ نا کرو جناب ,0
1703, وہ کنجر اور طوائف دونوں آرمی والوں سے ناراض تھے کیوں کنجروں کی عزت چلی گئ تھی,1
52,لعنت ہو ایسے کنجروں پہ خود بیچ کر آئیں ہیں اب ڈرامے بازی کر رہے ہیں اپنی بیٹی کو بیچ دیتا کنجر,1
2598,اگر اپنی اور خاندان کی  بے عزتی کا خیال ہوتا تو کنجروں  ,1
1981,لیکن اس بد کردار جج کے ایک بدکردار فیصلے کی بھی بات کر لیں جس کی وجہ سے ملک کا تین مرتبہ کا منتخب وزیراعظم جیل کاٹ رہا ہے ,0
1472, اور تیری ماں اور بونڈی ھی رھے گا مادرچود ,1
2151,انہیں بھی دو دو لگا دو لیکن اس قوم کو بھی دو دو لگنی چاہئے کہ پوڈری سا بندہ اسی بات کو پکڑ کر پوری قوم کا پُھدو کاٹ… ,0
2777,سوات کالام کے نوجوان مسکین شہید کے قاتلوں کی گرفتاری پر ہم پنجاب حکومت کے شکرگزار ہیں ,0
426,میں بھی پنجابی سنی جٹ ہوں اگر اب کسی نے چیف صاحب کے بارے میں بکواس کی تو میں نے احتجاجاً شیخ کو آگ لگا دینی ہے ,0
862, اوئے گانڈو کے جھریوں والے لوڑے، تو پہلے لکھنا سیکھ لے مادرچود، جُگت بعد م… ,1
734, ہر پیسے والا طاقت کے نشے میں گھٹیا پن پہ اترتا جا رہا ہے اور آپ لوگ بھنگ پی کے سوئے ہوئے ہو,0
2632,یہ بات کہ کشمیر میں مسلمانوں کے نسل کشی کے لئے اسرائیل مدد کر رہا ہے مجھ سےہضم نہیں ہوتی۔ اگر ایسا ہونے جارہا ہے تو انتہائی افسوس ناک عمل ہے۔  ,0
672,کسی اچھے اردو بولنے والے کو ہی ڈھونڈ لیا ہوتا۔ ,0
125,سیدبلال حسین شاہ کےوالدمحترم وفات پاگئےنمازجنازہ آج دن بجےبستی حسامہ سادات اداکیاجائےگا  ,0
2564,تمہاری موت پوری دنیا کے لۓ عبرت کا نشان ب… ,0
2234, گل بخاری، تقی، حقانی کالا سور سلمان حیدر اور تیری گانڈ پاکستانی مارے تو بیرونی مداخلت، اور  رنڈی کے بچے نواز پشتین نے مودی کو اپنے گھر بغیر ویزہ تیری بہن کے بلاتکار کے لئیے بلایا تھا ؟ ,1
3329, میرے باپ نے تو تیری امی کی گانڈ بھی ماری تھی وہ تجھے یاد نہیں  ,1
1615, عمران خان۔ تیری ان کا بھونڈا بہن چود۔ کشمیر تیری ابا کا ارے اگر آپ اپنی ماں کی چودہ ہیں ,1
1799,آج اگر کالا باغ ڈیم بن جاتا تو پاکستان انڈیا کا چھوڑا ہوا پانی سنبھال لیتا مگر اس ملک میں میر جعفر اور میر صادق جیس… ,0
1135,بہن چود غدار کتے کے پلے اب تیری کےت والی ہو کے رہے گی,1
1296,لگتا ہے یوتھیوں کو ٹویٹ سمجھ نہیں آئی دھڑا دھڑ ریٹویٹ کر رہے میری ٹویٹ کو۔ اردو ترجمہ پڑھ لو بچو کھوتی کے بچو,1
238,کیا عجب طاقت ہے پاکستان کی ایک ہی دن میں انڈیا جیسی نمک حرام اولاد پیدا کر دی ہاہاہاہا  ,0
1903, تیری بہن کو چود رہا ہوں ابھی پھر تیرے ابے کی گانڈ مار کے تیری ماں کو چودوں گا ,1
2094, یہ بکواس اور کٹھ پتلی کا پھیلایا ہوا گند اور ٹرک کی بتی کے سوا اس میں کوئ سچائ نہیں ,1
2937,چھ مہنوں میں ملک کا بیڑا غرق کیا ان بے غیرتوں نے ,1
1379, ان کا تو کام ہی ’’حاضر سائیں‘‘ اور ’’میرے آقا کیا حکم ہے‘‘ کہنا ہے۔ لفظوں پہ پابندی، بولن,0
43,احساس کرنا چاہیے نہ کہ بکواس ۔ ,0
1772,نہ کتوں کی زبانیں کاٹی جاتی ہیں اور نہ ہی سؤروں کے ہاتھ انہیں سیدھی گولی ماری جاتی ,1
